title,price,reviews,link,image_url,creation_timestamp,scrape_date
N/A,$29.00,6 sizes,N/A,https://m.media-amazon.com/images/I/51ibOsfcsaL._AC_UY218_.jpg,2024-12-24T23:09:22.171124,2024-12-24
N/A,$27.99,3 sizes,N/A,https://m.media-amazon.com/images/I/71NkAWkf6sL._AC_UY218_.jpg,2024-12-24T23:09:22.179127,2024-12-24
N/A,$19.99,45,N/A,https://m.media-amazon.com/images/I/61R4a+q1flL._AC_UY218_.jpg,2024-12-24T23:09:27.418697,2024-12-24
N/A,$12.99,399,N/A,https://m.media-amazon.com/images/I/71xvjr2-j9L._AC_UY218_.jpg,2024-12-24T23:09:27.426695,2024-12-24
N/A,$89.99,3,N/A,https://m.media-amazon.com/images/I/61Fyt7DvQyL._AC_UY218_.jpg,2024-12-24T23:09:27.430700,2024-12-24
N/A,$23.99,935,N/A,https://m.media-amazon.com/images/I/61q15GuYXFL._AC_UL320_.jpg,2024-12-24T23:09:27.461699,2024-12-24
N/A,$23.99,935,N/A,https://m.media-amazon.com/images/I/61q15GuYXFL._AC_UL320_.jpg,2024-12-24T23:09:27.466697,2024-12-24
N/A,$19.99,49,N/A,https://m.media-amazon.com/images/I/71sPhdJDcEL._AC_UL320_.jpg,2024-12-24T23:09:27.476699,2024-12-24
N/A,$14.99,562,N/A,https://m.media-amazon.com/images/I/71t3vfzuFXL._AC_UL320_.jpg,2024-12-24T23:09:27.479693,2024-12-24
N/A,$48.00,602,N/A,https://m.media-amazon.com/images/I/617GlzX4FFS._AC_UL320_.jpg,2024-12-24T23:09:27.484696,2024-12-24
N/A,$24.99,"1,803",N/A,https://m.media-amazon.com/images/I/615hhcGIkpL._AC_UL320_.jpg,2024-12-24T23:09:27.492698,2024-12-24
N/A,$39.99,"5,870",N/A,https://m.media-amazon.com/images/I/71ksB-0yh+L._AC_UY218_.jpg,2024-12-24T23:09:27.504695,2024-12-24
N/A,$25.99,204,N/A,https://m.media-amazon.com/images/I/81CFn7Iv26L._AC_UY218_.jpg,2024-12-24T23:09:27.531697,2024-12-24
N/A,$18.99,N/A,N/A,https://m.media-amazon.com/images/I/81mz2ws0aiL._AC_UY218_.jpg,2024-12-24T23:09:27.537700,2024-12-24
N/A,$55.99,2 sizes,N/A,https://m.media-amazon.com/images/I/81j+C-xIz1L._AC_UY218_.jpg,2024-12-24T23:09:27.555696,2024-12-24
N/A,$59.99,2 sizes,N/A,https://m.media-amazon.com/images/I/81659YGFGiL._AC_UY218_.jpg,2024-12-24T23:09:27.568698,2024-12-24
N/A,$186.36,N/A,N/A,https://m.media-amazon.com/images/I/31lr6XIaFWL._AC_UY218_.jpg,2024-12-24T23:09:27.592696,2024-12-24
N/A,$69.99,5 sizes,N/A,https://m.media-amazon.com/images/I/717bbgmQZPL._AC_UY218_.jpg,2024-12-24T23:09:27.600697,2024-12-24
N/A,$129.99,2 sizes,N/A,https://m.media-amazon.com/images/I/81lSJXDhgbL._AC_UY218_.jpg,2024-12-24T23:09:33.853651,2024-12-24
N/A,$99.99,533,N/A,https://m.media-amazon.com/images/I/71e6v8k5KpL._AC_UY218_.jpg,2024-12-24T23:09:33.860652,2024-12-24
N/A,$97.97,"33,895",N/A,https://m.media-amazon.com/images/I/71jdr9u9YhL._AC_UY218_.jpg,2024-12-24T23:09:33.871653,2024-12-24
N/A,$69.99,3 sizes,N/A,https://m.media-amazon.com/images/I/71RTruFctrL._AC_UY218_.jpg,2024-12-24T23:09:33.879652,2024-12-24
N/A,$799.99,20,N/A,https://m.media-amazon.com/images/I/61hgGCPwBxL._AC_UY218_.jpg,2024-12-24T23:09:33.890654,2024-12-24
N/A,$67.99,"1,807",N/A,https://m.media-amazon.com/images/I/81VbXFe1iiL._AC_UL320_.jpg,2024-12-24T23:09:33.915694,2024-12-24
N/A,$67.99,"1,807",N/A,https://m.media-amazon.com/images/I/81VbXFe1iiL._AC_UL320_.jpg,2024-12-24T23:09:33.923692,2024-12-24
N/A,$79.99,"1,669",N/A,https://m.media-amazon.com/images/I/719hOt08wNL._AC_UL320_.jpg,2024-12-24T23:09:33.929651,2024-12-24
N/A,$219.99,159,N/A,https://m.media-amazon.com/images/I/71NDPwHob+L._AC_UL320_.jpg,2024-12-24T23:09:33.937654,2024-12-24
N/A,$219.99,543,N/A,https://m.media-amazon.com/images/I/71B-vKMMliL._AC_UL320_.jpg,2024-12-24T23:09:33.943653,2024-12-24
N/A,$119.99,905,N/A,https://m.media-amazon.com/images/I/61LFTiGJf8L._AC_UL320_.jpg,2024-12-24T23:09:33.949652,2024-12-24
N/A,$79.97,"23,383",N/A,https://m.media-amazon.com/images/I/71P0M7tKjYL._AC_UL640_QL65_.jpg,2024-12-24T23:09:33.959652,2024-12-24
N/A,$89.99,3 sizes,N/A,https://m.media-amazon.com/images/I/71e5GgPXQzL._AC_UY218_.jpg,2024-12-24T23:09:33.965704,2024-12-24
N/A,$214.00,4 sizes,N/A,https://m.media-amazon.com/images/I/71zBEonWXjL._AC_UY218_.jpg,2024-12-24T23:09:33.988659,2024-12-24
N/A,$79.97,"23,383",N/A,https://m.media-amazon.com/images/I/71P0M7tKjYL._AC_UY218_.jpg,2024-12-24T23:09:34.009652,2024-12-24
N/A,$99.99,2 sizes,N/A,https://m.media-amazon.com/images/I/71KH4jIuyCL._AC_UY218_.jpg,2024-12-24T23:09:34.015654,2024-12-24
N/A,$139.99,N/A,N/A,https://m.media-amazon.com/images/I/71fMvyjJd7L._AC_UY218_.jpg,2024-12-24T23:09:34.024657,2024-12-24
N/A,$57.97,"24,804",N/A,https://m.media-amazon.com/images/I/61oepG5Y2FL._AC_UY218_.jpg,2024-12-24T23:09:34.034656,2024-12-24
N/A,$209.99,4,N/A,https://m.media-amazon.com/images/I/71FaI9rHgPL._AC_UY218_.jpg,2024-12-24T23:09:34.042653,2024-12-24
N/A,$109.99,2 sizes,N/A,https://m.media-amazon.com/images/I/61Qazt1iWcL._AC_UY218_.jpg,2024-12-24T23:09:34.051655,2024-12-24
N/A,$169.97,"12,075",N/A,https://m.media-amazon.com/images/I/71vTguaBMgL._AC_UY218_.jpg,2024-12-24T23:09:34.061653,2024-12-24
N/A,$94.99,3 sizes,N/A,https://m.media-amazon.com/images/I/71yo3bmyBnL._AC_UY218_.jpg,2024-12-24T23:09:34.069654,2024-12-24
N/A,$219.99,3 sizes,N/A,https://m.media-amazon.com/images/I/71UaaLrlu9L._AC_UY218_.jpg,2024-12-24T23:09:34.077651,2024-12-24
N/A,$89.99,4 sizes,N/A,https://m.media-amazon.com/images/I/817Ra3QzAGL._AC_UY218_.jpg,2024-12-24T23:09:34.086656,2024-12-24
N/A,$109.99,7 sizes,N/A,https://m.media-amazon.com/images/I/71sSPrxLnkL._AC_UY218_.jpg,2024-12-24T23:09:34.093651,2024-12-24
N/A,$199.99,4 sizes,N/A,https://m.media-amazon.com/images/I/81rcnsbOb4L._AC_UY218_.jpg,2024-12-24T23:09:34.101654,2024-12-24
N/A,$79.99,3 sizes,N/A,https://m.media-amazon.com/images/I/71xJHVgkoDL._AC_UY218_.jpg,2024-12-24T23:09:34.108650,2024-12-24
N/A,$74.99,3 sizes,N/A,https://m.media-amazon.com/images/I/81aRnzRkLSL._AC_UY218_.jpg,2024-12-24T23:09:34.113652,2024-12-24
N/A,$99.94,61,N/A,https://m.media-amazon.com/images/I/61MF5Bnn1wL._AC_UY218_.jpg,2024-12-24T23:09:34.125651,2024-12-24
N/A,$99.99,533,N/A,https://m.media-amazon.com/images/I/71e6v8k5KpL._AC_UL320_.jpg,2024-12-24T23:09:34.143651,2024-12-24
N/A,$99.99,533,N/A,https://m.media-amazon.com/images/I/71e6v8k5KpL._AC_UL320_.jpg,2024-12-24T23:09:34.149655,2024-12-24
N/A,$359.99,2,N/A,https://m.media-amazon.com/images/I/71azvlir3+L._AC_UL320_.jpg,2024-12-24T23:09:34.159653,2024-12-24
N/A,$119.97,234,N/A,https://m.media-amazon.com/images/I/712lnI8yD1L._AC_UL320_.jpg,2024-12-24T23:09:34.168654,2024-12-24
N/A,$379.99,484,N/A,https://m.media-amazon.com/images/I/81CTihSUAyL._AC_UL320_.jpg,2024-12-24T23:09:34.176652,2024-12-24
N/A,$279.99,102,N/A,https://m.media-amazon.com/images/I/71tXuQM-oTL._AC_UL320_.jpg,2024-12-24T23:09:34.185654,2024-12-24
N/A,$119.99,50,N/A,https://m.media-amazon.com/images/I/71mFuzwrEGL._AC_UY218_.jpg,2024-12-24T23:09:45.778312,2024-12-24
N/A,$209.99,4,N/A,https://m.media-amazon.com/images/I/71FaI9rHgPL._AC_UY218_.jpg,2024-12-24T23:09:45.783311,2024-12-24
N/A,$159.99,3 sizes,N/A,https://m.media-amazon.com/images/I/81HN5m6HR8L._AC_UY218_.jpg,2024-12-24T23:09:45.791311,2024-12-24
N/A,$329.00,732,N/A,https://m.media-amazon.com/images/I/71xUGwGReSL._AC_UY218_.jpg,2024-12-24T23:09:45.798313,2024-12-24
N/A,$148.99,3 sizes,N/A,https://m.media-amazon.com/images/I/81+fuMKCX3L._AC_UY218_.jpg,2024-12-24T23:09:45.806312,2024-12-24
N/A,$279.99,"1,405",N/A,https://m.media-amazon.com/images/I/61LaqkFWtOL._AC_UL320_.jpg,2024-12-24T23:09:45.829832,2024-12-24
N/A,$279.99,"1,405",N/A,https://m.media-amazon.com/images/I/61LaqkFWtOL._AC_UL320_.jpg,2024-12-24T23:09:45.833832,2024-12-24
N/A,$379.99,102,N/A,https://m.media-amazon.com/images/I/81DOwX9jYzL._AC_UL320_.jpg,2024-12-24T23:09:45.838828,2024-12-24
N/A,$239.99,463,N/A,https://m.media-amazon.com/images/I/711Cx5hZ8uL._AC_UL320_.jpg,2024-12-24T23:09:45.844828,2024-12-24
N/A,$249.99,449,N/A,https://m.media-amazon.com/images/I/714Ufa2awpL._AC_UL320_.jpg,2024-12-24T23:09:45.848829,2024-12-24
N/A,$139.99,139,N/A,https://m.media-amazon.com/images/I/71+ygySG+TL._AC_UL320_.jpg,2024-12-24T23:09:45.851828,2024-12-24
N/A,$67.99,4 sizes,N/A,https://m.media-amazon.com/images/I/81VbXFe1iiL._AC_UY218_.jpg,2024-12-24T23:09:45.868828,2024-12-24
N/A,$719.00,66,N/A,https://m.media-amazon.com/images/I/91eUkKyFCPL._AC_UY218_.jpg,2024-12-24T23:09:45.872828,2024-12-24
N/A,$249.99,"3,516",N/A,https://m.media-amazon.com/images/I/71wcp5kFaWL._AC_UY218_.jpg,2024-12-24T23:09:45.877835,2024-12-24
N/A,$206.99,"2,482",N/A,https://m.media-amazon.com/images/I/81z8iO86p9L._AC_UY218_.jpg,2024-12-24T23:09:45.882865,2024-12-24
N/A,$199.99,519,N/A,https://m.media-amazon.com/images/I/81rOxOpLG1L._AC_UY218_.jpg,2024-12-24T23:09:45.886865,2024-12-24
N/A,$79.99,3 sizes,N/A,https://m.media-amazon.com/images/I/719hOt08wNL._AC_UY218_.jpg,2024-12-24T23:09:45.893833,2024-12-24
N/A,$214.00,4 sizes,N/A,https://m.media-amazon.com/images/I/71zBEonWXjL._AC_UY218_.jpg,2024-12-24T23:09:45.900833,2024-12-24
N/A,$179.97,"1,612",N/A,https://m.media-amazon.com/images/I/61y3Tjs+HnL._AC_UY218_.jpg,2024-12-24T23:09:45.906829,2024-12-24
N/A,$99.99,2 sizes,N/A,https://m.media-amazon.com/images/I/91uKrkA4snL._AC_UY218_.jpg,2024-12-24T23:09:45.912866,2024-12-24
N/A,$79.99,4 sizes,N/A,https://m.media-amazon.com/images/I/614w0p9HF4L._AC_UY218_.jpg,2024-12-24T23:09:45.916869,2024-12-24
N/A,$149.99,4 sizes,N/A,https://m.media-amazon.com/images/I/81Y47LcltlL._AC_UY218_.jpg,2024-12-24T23:09:45.922866,2024-12-24
N/A,$224.00,"2,788",N/A,https://m.media-amazon.com/images/I/81CFn-NfutL._AC_UY218_.jpg,2024-12-24T23:09:45.959832,2024-12-24
N/A,$129.00,"7,696",N/A,https://m.media-amazon.com/images/I/71Dbz4OKXWL._AC_UY218_.jpg,2024-12-24T23:09:45.987831,2024-12-24
N/A,$329.99,4,N/A,https://m.media-amazon.com/images/I/71E8bObhQrL._AC_UY218_.jpg,2024-12-24T23:09:46.048835,2024-12-24
N/A,$159.99,2 sizes,N/A,https://m.media-amazon.com/images/I/51juMJRoVUL._AC_UY218_.jpg,2024-12-24T23:09:46.076831,2024-12-24
N/A,$249.99,2 sizes,N/A,https://m.media-amazon.com/images/I/51smQEYE8KL._AC_UY218_.jpg,2024-12-24T23:09:46.113833,2024-12-24
N/A,$67.99,4 sizes,N/A,https://m.media-amazon.com/images/I/81VbXFe1iiL._AC_UY218_.jpg,2024-12-24T23:09:46.126831,2024-12-24
N/A,$379.95,5,N/A,https://m.media-amazon.com/images/I/81QnxOf6iHL._AC_UL640_QL65_.jpg,2024-12-24T23:09:46.141836,2024-12-24
N/A,$35.88,23,N/A,https://m.media-amazon.com/images/I/61ioVmSMbAL._AC_UY218_.jpg,2024-12-24T23:09:57.043467,2024-12-24
N/A,$173.99,410,N/A,https://m.media-amazon.com/images/I/51cJjJa0lrL._AC_UY218_.jpg,2024-12-24T23:09:57.049466,2024-12-24
N/A,$249.99,"3,208",N/A,https://m.media-amazon.com/images/I/71awxc1RPRL._AC_UY218_.jpg,2024-12-24T23:09:57.052465,2024-12-24
N/A,$139.99,7 sizes,N/A,https://m.media-amazon.com/images/I/71-KZWAlsqL._AC_UY218_.jpg,2024-12-24T23:09:57.059467,2024-12-24
N/A,$279.99,"1,405",N/A,https://m.media-amazon.com/images/I/61LaqkFWtOL._AC_UL320_.jpg,2024-12-24T23:09:57.090467,2024-12-24
N/A,$279.99,"1,405",N/A,https://m.media-amazon.com/images/I/61LaqkFWtOL._AC_UL320_.jpg,2024-12-24T23:09:57.096471,2024-12-24
N/A,$249.99,449,N/A,https://m.media-amazon.com/images/I/714Ufa2awpL._AC_UL320_.jpg,2024-12-24T23:09:57.100470,2024-12-24
N/A,$69.99,85,N/A,https://m.media-amazon.com/images/I/71P4tAqP1hL._AC_UL320_.jpg,2024-12-24T23:09:57.106466,2024-12-24
N/A,$99.99,67,N/A,https://m.media-amazon.com/images/I/718AqVXIM+L._AC_UL320_.jpg,2024-12-24T23:09:57.110467,2024-12-24
N/A,$99.99,117,N/A,https://m.media-amazon.com/images/I/61ZdeFNcoTL._AC_UL320_.jpg,2024-12-24T23:09:57.117470,2024-12-24
N/A,$209.99,3 sizes,N/A,https://m.media-amazon.com/images/I/71eZ-Qw8BGL._AC_UY218_.jpg,2024-12-24T23:09:57.131469,2024-12-24
N/A,$399.00,340,N/A,https://m.media-amazon.com/images/I/81SmgyBTqPL._AC_UY218_.jpg,2024-12-24T23:09:57.139469,2024-12-24
N/A,$159.99,3 sizes,N/A,https://m.media-amazon.com/images/I/71bT3BQVmIL._AC_UY218_.jpg,2024-12-24T23:09:57.149469,2024-12-24
N/A,$139.99,22,N/A,https://m.media-amazon.com/images/I/81Kcs0Ylv6L._AC_UY218_.jpg,2024-12-24T23:09:57.154470,2024-12-24
N/A,$67.99,4 sizes,N/A,https://m.media-amazon.com/images/I/81VbXFe1iiL._AC_UY218_.jpg,2024-12-24T23:09:57.160470,2024-12-24
N/A,$119.49,"1,608",N/A,https://m.media-amazon.com/images/I/71oAgSyyeCL._AC_UY218_.jpg,2024-12-24T23:09:57.163469,2024-12-24
N/A,$169.99,338,N/A,https://m.media-amazon.com/images/I/71112BEzdCL._AC_UY218_.jpg,2024-12-24T23:09:57.168469,2024-12-24
N/A,$208.80,20,N/A,https://m.media-amazon.com/images/I/71j2TvekyEL._AC_UY218_.jpg,2024-12-24T23:09:57.173469,2024-12-24
N/A,$119.99,8 sizes,N/A,https://m.media-amazon.com/images/I/71XrlW6hN8L._AC_UY218_.jpg,2024-12-24T23:09:57.177470,2024-12-24
N/A,$52.99,323,N/A,https://m.media-amazon.com/images/I/718iVu6sXAL._AC_UY218_.jpg,2024-12-24T23:09:57.182469,2024-12-24
N/A,$119.00,"2,973",N/A,https://m.media-amazon.com/images/I/81qOLoBvqqL._AC_UY218_.jpg,2024-12-24T23:09:57.186469,2024-12-24
N/A,$119.99,28,N/A,https://m.media-amazon.com/images/I/71dy+uMhPmL._AC_UY218_.jpg,2024-12-24T23:09:57.191469,2024-12-24
N/A,$159.99,"1,140",N/A,https://m.media-amazon.com/images/I/71J6sKVu4qL._AC_UY218_.jpg,2024-12-24T23:09:57.195469,2024-12-24
N/A,$79.99,5,N/A,https://m.media-amazon.com/images/I/61QpLC8XLoL._AC_UY218_.jpg,2024-12-24T23:09:57.202467,2024-12-24
N/A,$249.99,2 sizes,N/A,https://m.media-amazon.com/images/I/51smQEYE8KL._AC_UY218_.jpg,2024-12-24T23:09:57.208467,2024-12-24
N/A,$229.99,"1,054",N/A,https://m.media-amazon.com/images/I/81cWbG3LSFL._AC_UY218_.jpg,2024-12-24T23:10:18.984021,2024-12-24
N/A,$39.99,86,N/A,https://m.media-amazon.com/images/I/71v3AJPZnqL._AC_UY218_.jpg,2024-12-24T23:10:19.003021,2024-12-24
N/A,$29.99,"2,326",N/A,https://m.media-amazon.com/images/I/71Bk2A2WmOL._AC_UY218_.jpg,2024-12-24T23:10:19.016017,2024-12-24
N/A,$89.99,"1,407",N/A,https://m.media-amazon.com/images/I/71yE77UAvxL._AC_UY218_.jpg,2024-12-24T23:10:19.026150,2024-12-24
N/A,$78.89,398,N/A,https://m.media-amazon.com/images/I/61T79euEq2L._AC_UY218_.jpg,2024-12-24T23:10:19.030892,2024-12-24
N/A,$22.47,"7,475",N/A,https://m.media-amazon.com/images/I/619xEG-HNNL._AC_UY218_.jpg,2024-12-24T23:10:19.063581,2024-12-24
N/A,$149.99,451,N/A,https://m.media-amazon.com/images/I/91YxKZjwOPL._AC_UY218_.jpg,2024-12-24T23:10:19.069502,2024-12-24
N/A,$119.99,N/A,N/A,https://m.media-amazon.com/images/I/716LOjB0T6L._AC_UY218_.jpg,2024-12-24T23:10:19.073503,2024-12-24
N/A,$29.99,"2,491",N/A,https://m.media-amazon.com/images/I/71T1WQSxp9L._AC_UY218_.jpg,2024-12-24T23:10:19.078501,2024-12-24
N/A,$36.99,"8,670",N/A,https://m.media-amazon.com/images/I/5110JBRA1-L._AC_UY218_.jpg,2024-12-24T23:10:19.086502,2024-12-24
N/A,$15.99,908,N/A,https://m.media-amazon.com/images/I/61z5gfT8lIL._AC_UY218_.jpg,2024-12-24T23:10:19.095503,2024-12-24
N/A,$22.99,214,N/A,https://m.media-amazon.com/images/I/71JBfuNOPOL._AC_UY218_.jpg,2024-12-24T23:10:19.104500,2024-12-24
N/A,$49.97,"14,202",N/A,https://m.media-amazon.com/images/I/61nghmq8GPL._AC_UY218_.jpg,2024-12-24T23:10:19.109500,2024-12-24
N/A,$46.99,"46,130",N/A,https://m.media-amazon.com/images/I/71QDJHG1PqL._AC_UY218_.jpg,2024-12-24T23:10:19.116500,2024-12-24
N/A,$90.99,365,N/A,https://m.media-amazon.com/images/I/71F8pZhijfL._AC_UY218_.jpg,2024-12-24T23:10:19.120500,2024-12-24
N/A,$45.99,"1,734",N/A,https://m.media-amazon.com/images/I/614-FyISnxL._AC_UY218_.jpg,2024-12-24T23:10:19.125539,2024-12-24
N/A,$29.98,"9,734",N/A,https://m.media-amazon.com/images/I/61UGJ7z-sUL._AC_UY218_.jpg,2024-12-24T23:10:19.129538,2024-12-24
N/A,$29.97,"17,674",N/A,https://m.media-amazon.com/images/I/712aS12pD5L._AC_UY218_.jpg,2024-12-24T23:10:19.135538,2024-12-24
N/A,$99.99,"4,529",N/A,https://m.media-amazon.com/images/I/71MMyY42UHL._AC_UY218_.jpg,2024-12-24T23:10:19.145539,2024-12-24
N/A,$39.99,"3,814",N/A,https://m.media-amazon.com/images/I/71687FoL8cL._AC_UY218_.jpg,2024-12-24T23:10:19.153573,2024-12-24
N/A,$69.99,42,N/A,https://m.media-amazon.com/images/I/61L9AJFKlyL._AC_UY218_.jpg,2024-12-24T23:10:19.159540,2024-12-24
N/A,$55.99,N/A,N/A,https://m.media-amazon.com/images/I/71NdlX7wVVL._AC_UY218_.jpg,2024-12-24T23:10:19.166538,2024-12-24
N/A,$16.99,"2,097",N/A,https://m.media-amazon.com/images/I/61i6QyWUpQS._AC_UY218_.jpg,2024-12-24T23:10:35.649231,2024-12-24
N/A,$79.99,470,N/A,https://m.media-amazon.com/images/I/61hECIx54qL._AC_UY218_.jpg,2024-12-24T23:10:35.655231,2024-12-24
N/A,$75.95,"13,766",N/A,https://m.media-amazon.com/images/I/61iiZ-gDYEL._AC_UY218_.jpg,2024-12-24T23:10:35.663231,2024-12-24
N/A,$11.99,"10,280",N/A,https://m.media-amazon.com/images/I/616YhNKtqML._AC_UY218_.jpg,2024-12-24T23:10:35.668231,2024-12-24
N/A,$69.98,"9,962",N/A,https://m.media-amazon.com/images/I/61OkuiCWbDL._AC_UY218_.jpg,2024-12-24T23:10:35.675231,2024-12-24
N/A,$69.98,N/A,N/A,N/A,2024-12-24T23:10:35.683229,2024-12-24
N/A,$152.32,507,N/A,https://m.media-amazon.com/images/I/61BJ2MpgTTL._AC_UY218_.jpg,2024-12-24T23:10:35.694231,2024-12-24
N/A,$99.99,"16,625",N/A,https://m.media-amazon.com/images/I/618J0JFnhWL._AC_UY218_.jpg,2024-12-24T23:10:35.700231,2024-12-24
N/A,$38.49,"5,749",N/A,https://m.media-amazon.com/images/I/416AZVtCjwL._AC_UY218_.jpg,2024-12-24T23:10:35.707235,2024-12-24
N/A,$59.99,"3,648",N/A,https://m.media-amazon.com/images/I/614J0VriTRL._AC_UY218_.jpg,2024-12-24T23:10:35.712230,2024-12-24
N/A,$9.99,568,N/A,https://m.media-amazon.com/images/I/81YmaOipfTL._AC_UY218_.jpg,2024-12-24T23:10:35.716230,2024-12-24
N/A,$19.99,314,N/A,https://m.media-amazon.com/images/I/517+8YaZ+gL._AC_UY218_.jpg,2024-12-24T23:10:35.724233,2024-12-24
N/A,$9.99,"3,115",N/A,https://m.media-amazon.com/images/I/61QPJBSW1PL._AC_UY218_.jpg,2024-12-24T23:10:35.732230,2024-12-24
N/A,$63.12,"15,612",N/A,https://m.media-amazon.com/images/I/61v1eEAWXYL._AC_UY218_.jpg,2024-12-24T23:10:35.740230,2024-12-24
N/A,$129.99,"1,040",N/A,https://m.media-amazon.com/images/I/71A+MM44goL._AC_UY218_.jpg,2024-12-24T23:10:35.745230,2024-12-24
N/A,$29.99,"7,598",N/A,https://m.media-amazon.com/images/I/71gPyCyreBL._AC_UY218_.jpg,2024-12-24T23:10:35.828231,2024-12-24
N/A,$109.99,"1,267",N/A,https://m.media-amazon.com/images/I/610zfFdTrwL._AC_UY218_.jpg,2024-12-24T23:10:35.835234,2024-12-24
N/A,$9.98,"66,259",N/A,https://m.media-amazon.com/images/I/71tqvuHgIlL._AC_UL640_QL65_.jpg,2024-12-24T23:10:35.849235,2024-12-24
N/A,$39.99,"18,756",N/A,https://m.media-amazon.com/images/I/81djh1gfUwL._AC_UY218_.jpg,2024-12-24T23:10:55.347754,2024-12-24
N/A,$83.99,"18,272",N/A,https://m.media-amazon.com/images/I/71o5w0ZfptL._AC_UY218_.jpg,2024-12-24T23:10:55.352754,2024-12-24
N/A,$37.99,"40,246",N/A,https://m.media-amazon.com/images/I/81-YRA6tQqL._AC_UY218_.jpg,2024-12-24T23:10:55.360756,2024-12-24
N/A,$39.99,"7,211",N/A,https://m.media-amazon.com/images/I/718yxonHN8L._AC_UL320_.jpg,2024-12-24T23:10:55.381753,2024-12-24
N/A,$39.99,"7,211",N/A,https://m.media-amazon.com/images/I/718yxonHN8L._AC_UL320_.jpg,2024-12-24T23:10:55.385753,2024-12-24
N/A,$39.99,693,N/A,https://m.media-amazon.com/images/I/71GA-xkPdwL._AC_UL320_.jpg,2024-12-24T23:10:55.394756,2024-12-24
N/A,$25.99,"1,546",N/A,https://m.media-amazon.com/images/I/81p9DPknjLL._AC_UL320_.jpg,2024-12-24T23:10:55.398754,2024-12-24
N/A,$39.99,"18,756",N/A,https://m.media-amazon.com/images/I/81djh1gfUwL._AC_UL320_.jpg,2024-12-24T23:10:55.407753,2024-12-24
N/A,$115.99,"4,746",N/A,https://m.media-amazon.com/images/I/71ooBl2iQuL._AC_UL320_.jpg,2024-12-24T23:10:55.410753,2024-12-24
N/A,$39.99,"23,403",N/A,https://m.media-amazon.com/images/I/71jnC5VAtmL._AC_UL640_QL65_.jpg,2024-12-24T23:10:55.417754,2024-12-24
N/A,$25.99,"1,546",N/A,https://m.media-amazon.com/images/I/81p9DPknjLL._AC_UY218_.jpg,2024-12-24T23:10:55.423756,2024-12-24
N/A,$139.95,"30,145",N/A,https://m.media-amazon.com/images/I/61qMO3TS2RL._AC_UY218_.jpg,2024-12-24T23:10:55.441790,2024-12-24
N/A,$15.99,"70,768",N/A,https://m.media-amazon.com/images/I/71DVfwSDN-L._AC_UY218_.jpg,2024-12-24T23:10:55.456759,2024-12-24
N/A,$38.00,"13,229",N/A,https://m.media-amazon.com/images/I/716FMuWpp4L._AC_UY218_.jpg,2024-12-24T23:10:55.483757,2024-12-24
N/A,$79.99,"5,227",N/A,https://m.media-amazon.com/images/I/713TUYjagQL._AC_UY218_.jpg,2024-12-24T23:10:55.502761,2024-12-24
N/A,$29.95,"44,597",N/A,https://m.media-amazon.com/images/I/71PhFLta18L._AC_UY218_.jpg,2024-12-24T23:10:55.519758,2024-12-24
N/A,$39.99,693,N/A,https://m.media-amazon.com/images/I/71GA-xkPdwL._AC_UY218_.jpg,2024-12-24T23:10:55.532757,2024-12-24
N/A,$199.99,772,N/A,https://m.media-amazon.com/images/I/815nga8GBqL._AC_UY218_.jpg,2024-12-24T23:10:55.539756,2024-12-24
N/A,$149.00,"11,054",N/A,https://m.media-amazon.com/images/I/61TbugdYuUL._AC_UY218_.jpg,2024-12-24T23:10:55.549758,2024-12-24
N/A,$48.97,425,N/A,https://m.media-amazon.com/images/I/51xGMW11v2L._AC_UL320_.jpg,2024-12-24T23:10:55.584755,2024-12-24
N/A,$48.97,425,N/A,https://m.media-amazon.com/images/I/51xGMW11v2L._AC_UL320_.jpg,2024-12-24T23:10:55.588753,2024-12-24
N/A,$69.97,"15,092",N/A,https://m.media-amazon.com/images/I/81dnKCg46eL._AC_UL320_.jpg,2024-12-24T23:10:55.595755,2024-12-24
N/A,$199.99,772,N/A,https://m.media-amazon.com/images/I/815nga8GBqL._AC_UL320_.jpg,2024-12-24T23:10:55.600755,2024-12-24
N/A,$74.99,8,N/A,https://m.media-amazon.com/images/I/611dOVajF1L._AC_UL320_.jpg,2024-12-24T23:10:55.603754,2024-12-24
N/A,$172.52,864,N/A,https://m.media-amazon.com/images/I/71tgRKPg-EL._AC_UL320_.jpg,2024-12-24T23:10:55.610767,2024-12-24
N/A,$36.99,1,N/A,https://m.media-amazon.com/images/I/61j6I5n1I0L._AC_UY218_.jpg,2024-12-24T23:11:01.015513,2024-12-24
N/A,$39.99,"7,211",N/A,https://m.media-amazon.com/images/I/718yxonHN8L._AC_UY218_.jpg,2024-12-24T23:11:01.022514,2024-12-24
N/A,$58.99,"6,921",N/A,https://m.media-amazon.com/images/I/71K3m6QVL-L._AC_UY218_.jpg,2024-12-24T23:11:01.030515,2024-12-24
N/A,$88.00,726,N/A,https://m.media-amazon.com/images/I/71mq+2EjRfL._AC_UY218_.jpg,2024-12-24T23:11:01.038511,2024-12-24
N/A,$39.99,"2,956",N/A,https://m.media-amazon.com/images/I/81IDSYFjXzL._AC_UY218_.jpg,2024-12-24T23:11:01.046550,2024-12-24
N/A,$39.99,"7,211",N/A,https://m.media-amazon.com/images/I/718yxonHN8L._AC_UL320_.jpg,2024-12-24T23:11:01.064514,2024-12-24
